device_id|days
194211648|1#2#3#4#5#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#30#31#32#34#35#36#37#40#41#42#48#50#51#52#53#54#55#56#57#58#59#60
194212064|1#2#3#5#6#7#8#9#10#12#13#20#21#23#24#27#28#29#30#37#41#43#44#56#58
194212181|6#7#8#9#12#14#21#22#25#27#32#33#35#36#38#52#55
194212379|4#5#6#7#8#11#14#15#17#20#21#25#26#33#35#37#39#40#41#50#58
194213324|1#4#13#14#15#16#17#19#20#27#41#42#51#52
194214819|1#4#9#20#22#27#29#30#33#59
194215164|5#10#26#30#35#42#44#45#46#47#48#50#51#52#55#59#60
194216422|1#2#3#4#7#8#9#10#12#13#14#17#18#19#20#21#23#24#25#26#27#28#29#30#32#34#35#36#37#38#39#40#41#43#44#45#46#47#48#49#50#51#53#54#55#57#60
194216830|25#28#30#32#33#34#35#36#38#39#48#49#50#52#53#54#55#56#58#59#60
194218073|2#3#4#7#19#20#27#28#29#36#38#39#43#44#49#52#53#54#55#56#58
194218347|8#9#10#11#13#14#15#16#17#19#23#24#25#27#28#30#32#33#35#37#47#49#51#52#53
194218700|18#25#30#31#36#38#39#43#44#46#48#50#51#53#55#56#57#59
194219149|5#8#10#13#14#18#19#22#23#26#30#31#34#36#39#40#44#53#54#58
194219999|1#4#5#8#9#10#12#16#19#23#24#26#28#36#38#39#40#41#42#43#44#45#50#52#53#55
194221789|22#24#25#31#33#34#37#39#44#46#47#49#60
194222852|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#26#27#28#29#30#31#32#33#34#35#36#37#38#39#49#51#52#53#54#55#56#58#59#60
194223512|3#5#7#8#9#12#14#15#16#17#18#20#21#22#23#27#28#29#30#33#34#35#37#40#41#42#43#45#46#50#55#56#59#60
194224963|1#3#5#6#7#11#12#13#16#17#18#19#20#21#26#36#39#41#42#43#44#45#46#48#50#54#58#59
194226177|1#2#5#6#8#9#10#11#12#13#15#16#17#19#20#21#22#24#26#27#28#29#30#32#37#39#41#42#43#45#46#47#48#51#53#56#58
194226385|4#11#19#21#22#24#25#26#27#28#29#30#33#34#35#39#41#60
194226534|8#9#16#18#21#27#33#40#50#52#58#60
194226996|2#9#11#14#16#17#19#20#22#27#30#35#43#44#46#48#55#56
194227125|1#2#3#5#6#8#11#12#13#14#18#21#24#25#26#33#35#36#38#39#43#44#45#46#47#48#54#55#56#57#59#60
194227408|3#4#5#6#7#8#11#12#13#14#18#20#22#25#26#27#29#33#34#35#36#38#39#41#49#50#51#53#54#55#56#57#59#60
194228059|1#9#12#13#20#23#24#25#32#33#34#35#36#37#39#40#41#42#44#48#49#50#55#56#57#59#60
194228418|1#2#3#5#6#8#9#10#11#12#13#14#15#16#17#25#26#27#28#30#31#33#34#35#36#37#39#40#41#42#45#47#48#49#50#51#52#54#56#57#58#59#60
194228922|27#28#30#31#33#34#35#37#38#39#43#45#47#49#51#52#54#56#57#60
194229160|4#12#15#16#17#19#20#25#29#37#41#45#47#48#49#50#51#52#54#55#56#58
194229658|16#17#18#20#21#23#24#26#29#30#33#46
194230042|7#11#14#18#19#20#21#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#49#50#51#52
194230062|3#4#5#7#8#9#10#11#12#13#14#23#24#25#26#31#32#33#34#36
194232914|3#6#10#11#17#21#22#23#26#27#28#30#31#32#33#34#37#38#39#43#45#46#47#50#51#52#53#54
194232991|3#4#7#10#17#23#24#26#30#39#59
194233617|1#9#15#17#18#19#22#36#37#38#39#45#58
194233688|1#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#22#23#24#25#26#28#29#31#33#37#38#42#43#45#46#47#48#49#57#58#59#60
194235359|7#9#11#13#14#17#18#25#28#29#32#33#40#46#48#53#58#59#60
194235686|1#2#4#5#7#8#9#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#39#41#42#43#44#45#46#47#48#49#51#52#53#54#55#56#57#58#59#60
194235705|2#4#5#7#9#10#13#16#17#22#23#27#29#30#34#44#45#47#49#53#57#60
194235706|1#2#3#4#5#6#7#8#9#10#11#12#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194236789|1#2#3#4#5#6#7#8#9#10#11#14#16#17#20#21#24#32#33#34#35#37#39#40#41#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194239133|30#32#33#34#35#36#37#38#46#47#51#53#55#56#58#60
194239528|1#2#4#5#6#7#8#9#10#11#13#16#19#21#22#29#33#34#37#38#39#40#43#45#46#47#49#50#51#52#53#54#55#57#58
194241053|12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#57#59#60
194241213|2#3#4#5#6#7#11#12#22#29#33#34#35#36#40#41#42#44#47#57#60
194242602|1#2#9#19#21#22#25#26#27#28#29#30#31#32#36#46
194242813|7#8#10#26#33#34#36#37#39#52#55#57#58#60
194243575|5#6#13#30#33#35#36#37#38#42#43#47#48#50#51#52#53#55
194244224|1#6#7#40#41#42#43#44#45#46#47#50#52#54#56#57#60
194244629|4#5#11#12#15#16#18#19#20#24#25#27#45#46#49#50#51#52#56#59#60
194245046|8#28#30#31#34#35#36#47#54#60
194246755|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#43#44#45#48#51#52#53#55#56#57#58#59#60
194248590|1#2#4#6#11#13#15#17#19#21#29#31#35#36#38#46#56
194249271|3#4#5#6#7#8#9#12#13#15#19#21#22#25#27#28#29#30#31#32#33#34#35#36#40#44#54#56#57#58#60
194249470|4#5#6#7#11#12#17#18#19#22#28#31#32#36#39#41#45#46#50#52#53#55#57#59
194251163|19#24#25#26#33#39#47#49#52#53#57
194251243|6#12#22#23#25#26#28#30#31#34#36#37#49#50#51#52#53#55#58
194251302|27#28#29#34#35#38#39#40#42#43#44#49#50#51#52#53#54#55#56#57#58#59
194251789|5#9#16#17#23#24#25#37#39#41#42#46#49#50#51
194252527|2#3#5#10#11#30#37#38#42#59
194252699|11#13#22#29#30#31#34#37#56#57#60
194253683|1#3#4#5#8#9#10#11#12#14#16#20#21#26#30#31#34#35#39#40#42#43#44#46#47#48#52#53#54#55#56#59
194253816|1#3#4#5#6#7#8#11#13#15#16#19#20#24#25#26#29#33#34#35
194254075|3#4#5#10#11#16#17#19#20#22#23#24#25#27#29#30#31#34#46#53#58#59
194254696|3#4#10#22#32#36#42#44#51#55#56#57#60
194254773|16#23#29#30#31#36#38#39#47#55#58
194254805|1#6#7#8#9#12#16#17#18#19#21#22#23#24#27#28#33#40#41#43#45
194256314|41#42#43#44#45#46#47#48#49#50#52#53#54#55#56
194256392|4#6#7#8#9#10#11#12#13#15#16#18#20#21#22#25#26#27#29#30#31#32#33#35#36#37#39#40#41#42#44#46#47#48#49#50#51#55
194257386|4#12#13#14#15#30#40#41#43#46#50#51#53#54
194257768|6#8#20#21#22#24#25#26#27#28#31#33#34#37#38#39#43#44#45#47#48#50#54#55#56#58#60
194258413|3#5#6#8#11#23#25#29#33#34#55
194259911|1#2#3#5#9#11#12#18#24#30#36#37#38#39#40#41#44#45#47#48#51#52#53#54#59
194259921|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#37#40#41#51#52#53#54#55#57#60
194260597|2#3#4#7#8#10#11#13#19#20#21#22#23#25#26#27#28#29#30#31#32#33#34#36#37#41#42#43#53#54#55#56#57#58#60
194260862|3#4#8#10#24#30#32#34#38#39#41#45#46#47#48#50#54#55#57
194261884|8#12#13#21#25#36#41#44#47#49#56#57#60
194262134|5#6#10#11#12#13#15#17#18#19#23#24#25#27#30#31#32#33#40#49
194263934|39#40#41#42#43#44#47#48#49#50#51#57#58
194265009|3#9#13#16#23#29#39#44#48#51#54#56#60
194265078|5#6#8#9#21#22#23#24#26#29#30#38#39#44#45#50#51#53#54#55#56
194265120|5#7#10#12#13#18#19#34#35#57
194265306|1#2#4#5#6#8#9#10#11#12#14#19#21#27#30#31#32#33#35#36#37#39#40#41#42#43#44#45#46#47#48#49#50#54#55#56#59#60
194265471|35#36#38#39#40#41#42#43#45#48#51#53#54#55#57#58#59#60
194266107|2#11#12#23#24#27#28#29#31#37#38#39#40#41#42#48#53#59
194266522|1#2#3#4#5#6#8#9#14#18#22#24#25#27#28#29#30#31#36#40#41#43#46#47
194266576|2#4#5#6#7#8#10#11#12#13#14#15#16#17#18#19#20#21#22#28#35#36#43#44#50
194266720|1#2#3#6#7#8#10#17#22#24#27#29#30#32#40#43#45#46#48#49#50#57#58
194267419|20#22#23#24#25#26#33#34#36#38
194268089|15#18#19#20#21#23#27#28#29#35#38#39#40#44#46#47#54#56#57#60
194269320|14#15#17#18#19#20#22#23#24#25#26#27#28#29#30#32#33#34#35#37#47#58#60
194269401|20#21#22#23#24#25#27#28#29#30#31#32#33#34#35#37#39#42#43#44#46#47#48#49#50#51#52#54#55#57#58#59
194269680|1#2#4#6#7#9#10#11#12#13#14#15#16#17#18#19#20#21#22#24#25#26#27#29#30#31#33#38#48#49#51#55
194270933|1#2#3#4#8#9#14#15#18#20#21#22#24#25#27#28#32#38#39#40#42#43#44#45#46#47#48#49#51#52#53#56#59#60
194271603|1#2#4#5#8#9#10#13#17#18#26#28#30#31#32#33#42#48#49#50#52#53#58#59#60
194272983|1#2#3#4#5#6#7#8#9#10#11#12#13#14#16#17#18#19#20#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#42#50#51#52#53#54#56
194274201|13#16#24#35#36#37#38#40#41#44#45#46#47#48
194274488|1#2#3#4#5#6#7#8#10#11#12#13#14#15#16#17#18#19#21#22#23#24#25#26#27#28#29#30#31#32#34#35#39#40#41#42#43#44#45#47#49#50#51#52#53#54#55#56#57#59#60
194274506|8#11#13#16#18#19#20#21#23#24#25#26#27#28#29#31#34#36#38#42#43#44#45#46#47#48#49#51#53#54#55#59#60
194276058|37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194276544|1#2#9#14#18#21#23#28#43#50#51#52
194276659|1#2#5#9#10#11#12#13#18#19#20#21#23#24#26#32#34#36#39#42#44#46
194277505|23#24#25#26#27#28#30#31#32#33#34#35#36#39#40#42#43#51#56#58#59
194278317|2#9#11#13#15#16#18#19#20#27#31#32#37#51#56
194278324|1#2#3#4#9#14#15#26#30#32#33#34#39#40#41#42#48#51#53#55#59#60
194278715|3#4#14#15#17#18#20#22#23#29#31#34#35#37#44#47#48#49#50#54
194279892|5#6#7#10#12#13#14#15#18#19#20#21#22#25#26#27#28#29#32#33#34#35#36#37#39#43#49#50#53#54#55#56#57
194281012|7#8#12#13#14#15#17#19#20#22#24#25#26#27#29#37#38#40#41#44#49#50#51#52#55#57
194281600|2#4#5#10#14#15#16#17#18#19#22#23#24#25#26#27#28#35#38#43#52#53#54#55#56#57#58#59#60
194282232|11#12#13#15#18#20#21#23#24#25#27#34#37#38#40#42#44#50#55
194283295|2#13#39#40#42#47#48#50#51#55#56#58#60
194283309|1#10#13#15#17#21#22#23#30#32#33#34#35#36#40#44#47#50#51#54#55#56#57#58#59
194283869|32#33#34#35#36#37#39#40#41#42#43#44#45#46#47#48#50#51#52#53#54#55#56#57#58#59#60
194286075|25#27#28#50#51#52#53#54#55#56#60
194286594|3#6#9#17#21#22#29#36#37#38#39#51#53#54#56#57#58
194286697|3#43#46#47#49#50#51#53#54#59
194286986|1#2#5#6#7#11#12#13#14#15#19#20#22#23#24#25#29#30#44#45#46#47#51#52#59#60
194287044|40#48#49#50#51#52#53#54#55#56#57#59#60
194287127|1#2#3#5#7#8#10#11#12#13#14#15#16#18#19#20#21#23#25#26#27#28#29#31#33#36#37#38#39#40#42#43#44#45#47#50#52#55#56#57#59#60
194287230|7#9#10#17#18#19#20#22#24#26#29#30#31#32#34#36#38#40#41#45#46#47#49#52#53#56#57#58#59#60
194288047|2#7#21#23#24#26#27#29#31#32#54#60
194288522|9#10#19#21#22#24#26#27#29#30#37#38#40#47#48#50#54#55
194289711|2#4#9#11#17#18#20#24#25#26#27#30#31#32#40#41#42#43#44#45#46#48#49#50#57
194291658|1#11#15#17#19#20#21#25#31#36#37#47#52#55#56
194291700|4#8#23#24#26#27#29#31#32#33#34#36#38#39#40#44#46#47#49#50#52#54#55#58
194292383|19#21#23#25#26#27#29#30#34#46#47#48
194292719|1#2#3#4#5#6#7#10#11#14#17#18#19#20#21#22#24#25#26#27#28#29#32#33#34#35#36#37#38#39#40#45#46#49#50#52#53#54#55#56#57#58
194292886|11#12#22#28#30#32#34#35#36#40#48#49#50#52
194293356|1#2#3#4#5#7#8#9#11#13#15#16#18#19#20#23#25#27#29#32#34#35#39#40#41#42#43#44#46#48#50#51#54#55#56#58#59
194293921|2#4#5#6#8#15#17#18#20#21#22#23#25#26#27#29#30#32#33#37#38#39#40#45#46#47#48#49#50#51#52#53#55#57#59#60
194294970|6#8#9#12#13#26#30#41#43#46#50#51#59
194296299|1#2#3#4#5#6#7#8#9#10#14#15#17#19#26#31#32#33#34#58
194296353|5#10#11#13#31#32#36#39#44#52#54
194297271|1#11#12#14#24#32#41#42#50#54#55#56
194297671|1#2#3#4#5#7#8#9#11#13#14#15#16#18#20#21#22#23#25#26#27#28#29#30#31#32#33#34#35#49#53
194297929|1#10#11#14#15#16#20#26#56#57#60
194298453|7#8#9#11#12#13#14#17#20#21#24#26#27#32#49#50
194298707|9#13#14#17#19#22#23#27#29#45#47#50#52#55#56
194298731|1#2#5#6#7#8#9#10#15#16#17#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#45#46#47#48#49#50#51#52#55#56#57#58#59
194300020|2#4#5#6#7#8#9#10#11#12#13#14#15#16#20#21#22#23#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#47#50#51#52#53#54#55#56#57#58#59
194300435|1#6#7#10#11#13#27#28#29#33#35#41#42#46#47#49#50#52
194301450|1#2#3#4#5#6#7#8#10#11#12#13#14#15#16#17#18#19#20#21#22#23#25#26#27#28#30#31#32#33#34#35#36#37#38#39#40#41#42#43#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194303152|1#2#3#5#6#7#8#9#11#12#14#15#16#17#18#24#31#36#44#46#53#58
194304897|5#6#11#20#22#25#26#27#28#30#31#33#35#37#38#39#40#44#46#50#51#55#56#59
194306184|3#4#5#6#7#12#13#14#15#19#20#21#22#35#38#41#45#48#60
194306285|4#5#6#7#8#9#10#12#13#16#17#20#24#51#59
194306699|1#2#3#4#5#6#7#8#9#10#11#13#14#15#16#19#21#23#26#32#33#34#38#41#42#43#47#49#50#51#52#53#54#55#56#58#59#60
194306725|4#5#8#19#21#32#33#35#36#37#38#39#40#41#52#54#56#57
194307155|1#2#3#4#5#6#12#13#14#15#16#18#20#24#26#27#33#35#36#37#39#41#46#48#51#52#54#56#57#60
194307210|1#7#13#15#18#21#24#25#27#28#29#30#31#36#37#38#39#41#42#43#44#45#47#48#51#52#53#54#55#56#57#58#60
194307341|1#2#3#4#5#8#9#10#11#12#13#14#15#16#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#59
194307362|1#2#3#15#17#18#20#21#24#25#26#27#28#29#30#31#32#34#43#46#47#48#52#53#54#55#56#58
194307937|8#11#21#30#31#33#35#44#48#53#57#60
194308418|17#29#32#44#45#46#47#51#53#54#55#56#58#59#60
194308653|4#10#21#22#23#24#27#28#30#32#35#36#41#44#48#54#56
194308922|1#4#5#6#8#9#12#14#16#17#20#22#23#24#30#37#38#39#42#45#46#47#48#53#55#56#57#58#59#60
194309915|1#2#3#7#9#10#14#16#18#19#20#22#23#24#25#26#27#31#32#33#34#35#37#38#39#40#41#42#45#47#48#49#50#51#53#54#55#56#57#59
194310198|14#15#21#26#30#33#35#37#49#52
194310912|1#2#4#7#8#10#15#16#18#19#22#26#28#29#30#32#34#35#37#41#43#44#45#47#50#51#53#54#55#57#58#59
194311170|8#11#12#13#15#16#18#19#20#21#22#23#24#25#26#30#32#33#34#35#37#38#51#55#58
194311889|1#2#4#5#6#7#8#10#14#16#17#18#19#20#21#22#24#25#26#28#31#32#35#41#55
194315036|2#5#26#28#29#30#42#44#54#56#58#60
194315669|17#29#31#32#33#34#35#36#37#38#40#50#52#53#59#60
194316254|1#4#5#6#9#10#11#12#13#14#15#16#17#18#19#20#22#23#24#25#26#27#28#29#35#38#39#40#41#42#43#52#53#55#56#57#58#60
194317455|1#2#3#4#5#6#7#8#9#11#13#14#18#20#21#22#30#33#34#41#53#54#57#58#59#60
194318926|32#33#52#53#54#55#56#57#58#59
194318957|2#11#14#16#19#21#22#27#37#41#43#54#55
194321208|5#7#12#15#16#17#18#19#24#25#26#27#29#30#31#32#34#37#38#39#40#41#43#44#45#46#47#48#49#50#51#56#59#60
194322041|25#26#27#28#29#30#31#33#34#35#36#37#40#41#46#60
194322319|17#18#24#25#42#47#52#53#54#55#60
194322504|2#3#4#6#9#11#12#14#15#16#17#18#22#26#27#28#29#30#36#38#40#41#42#43#44#46#47#48#49#50#51#53#54#55#56#58#59
194323101|6#8#12#13#17#19#20#23#24#28#38#39#40#41#42#46#47#49#51#52#53#57#58#60
194324008|2#3#6#7#8#9#10#11#12#13#17#18#19#20#21#22#23#27#29#30#40#42
194324693|2#5#6#7#8#9#10#11#12#13#18#19#21#30#31#35#36#38#39#40#41#42#44#45#46#47#50#57
194324773|6#27#30#31#32#36#37#38#39#40#41#42#43#51#55#57#59#60
194324939|1#2#3#4#6#7#8#9#11#12#20#21#22#23#24#28#30#31#33#34
194325361|3#4#9#17#22#26#27#28#29#31#32#33#36#39#45#48#58
194325419|1#2#3#4#5#6#7#8#9#10#11#13#14#15#16#17#19#20#21#22#23#24#25#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194326837|1#2#3#4#5#7#10#11#12#13#14#15#16#17#18#19#20#23#24#25#26#27#28#29#31#33#35#36#37#38#39#40#41#43#44#46#47#48#51#52#53#54#55#56#57#58#59
194327184|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#44#45#46#47#48#50#51#52#53#54#55#56#57#58#59#60
194328002|7#11#12#13#14#15#16#21#25#27#28#29#31#34#35#38#39#40#41#42#43#44#45#46#51#52#56#57#58#59#60
194328062|17#18#19#20#21#22#23#24#36#42#49#50
194328328|1#2#3#4#6#9#11#12#14#16#27#29#39#40#41#42#45#46#47#49#51#52#55#56#57#60
194329507|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#24#25#27#28#29#30#31#45#46#47#53#54#58#59#60
194330133|1#2#3#4#10#11#12#13#17#18#19#21#22#24#25#28#30#39#42#43#45#46#47#50#51#52#56#59
194330294|1#2#4#7#8#9#10#11#12#17#20#21#22#23#24#25#26#27#28#29#30#31#36#37#41#42#44#45#48#49#55
194330954|9#20#32#33#34#35#36#37#38#39#40#41#43#44#52
194331073|2#5#7#11#12#15#18#19#21#22#24#25#26#27#28#30#33#34#37#41#42#43#44#45#48#49#56
194332330|20#22#23#24#25#26#27#28#29#30#32#36#37#38#43#52
194332520|2#3#4#5#6#12#14#15#16#17#18#23#30#32#40
194333020|1#2#3#5#8#9#10#11#13#15#17#18#19#20#22#23#24#26#28#30#31#32#33#34#36#37#39#40#43#44#45#46#47#48#49#50#51#52#53#55#57#59
194333881|1#2#3#4#6#7#8#9#10#11#15#16#17#19#20#21#25#26#27#29#30#31#33#34#37#38#41#50#51#52#59#60
194334617|1#2#3#6#8#11#12#15#16#20#22#31#34#35#36#37#38#40#49#54
194335230|7#10#15#17#21#24#30#36#38#40#43
194336021|1#3#7#11#12#13#14#15#21#23#26#30#31#33#34#35#36#37#38#40#41#43#44#46#51#52#53#54#55#56#57#58#60
194336307|19#20#22#23#30#31#33#37#42#47#48#51#52#56#57
194338121|15#17#23#31#32#38#39#45#51#54#56#57#59
194338555|8#15#16#20#22#23#24#48#50#51#53#54#55#56#57#58#60
194338949|17#25#27#28#29#30#33#36#43#45#48#49#53
194339301|1#2#3#4#5#6#8#10#11#12#13#14#16#17#18#19#20#21#23#24#25#26#27#28#30#31#32#33#34#35#36#37#38#39#40#41#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194340116|6#26#28#40#41#42#45#51#53#55#56#57#58
194340453|1#4#11#14#15#18#19#21#22#24#25#27#28#30#31#33#38#42#43#46#55#58#59
194340889|16#19#24#29#39#42#44#45#46#47#52#54
194341641|1#2#3#4#5#6#7#9#10#11#12#13#14#15#16#17#18#19#20#21#23#24#25#26#27#28#29#31#32#35#39
194342034|15#16#19#20#22#24#26#28#54#56
194342055|2#3#6#7#9#10#16#18#20#21#23#26#27#29#32#37#39#40#42#43#44#54#55#56#57#58#59
194342284|1#2#3#5#6#7#9#10#14#15#16#17#18#19#20#22#23#24#25#26#27#28#29#30#31#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#49#50#51#52#55#56#57#58#59
194342947|6#7#9#24#25#32#38#40#42#43#48#49#50#56#60
194344080|10#11#12#13#19#24#31#41#52#58#59
194344821|2#11#37#38#39#46#47#48#51#53
194344893|5#6#7#9#10#12#23#30#31#32#33#34#36#37#41
194344942|6#17#18#27#30#44#45#51#52#58
194346754|2#4#5#6#7#8#9#56#58#59#60
194348308|1#2#3#4#5#6#7#9#19#20#21#22#31#32#37#51#52#53#58
194349472|4#5#6#7#11#12#13#14#15#18#19#20#21#22#25#26#27#28#29#32#33#34#35#36#37#38#39#40#41#42#43#45#47#48#49#50#51#54#55#56
194350216|5#10#14#15#21#24#25#26#28#29#32#33#34#36#37#38#41#42#45#47#48#50#52#54#56#57#58
194351003|4#22#26#37#40#43#44#53#54#57#58
194351525|1#5#10#11#13#15#16#17#18#19#20#21#25#28#29#32#33#34#35#36#38#39#40#41#42#43#46#47#49#51#52#53#54#55#59#60
194351742|3#6#9#14#17#20#22#24#25#26#30#32#37#39#41#45#46#48#51#52#53#56#57
194351897|5#21#26#27#28#34#35#40#43#44#47#48#56
194351976|1#2#3#6#9#10#11#12#13#16#22#23#24#25#29#30#31#32#34#35#39#40#41#48#51#52#53#54#56#58#59
194352642|1#2#4#6#8#15#16#17#18#19#20#22#23#28#29#30#31#33#34#35#36#38#39#41#42#43#44#45#46#47#48#50#51#52#53#54#55#56#57#58#59#60
194353719|1#2#3#4#5#6#13#14#17#18#19#23#25#31#33#34#37
194353882|18#20#30#31#40#41#42#45#52#57
194353982|3#4#8#12#19#20#21#22#23#25#26#30#39#41#44#50#51#55
194354093|1#2#5#15#18#19#20#24#25#26#27#28#29#30#31#32#33#36#37#38#46#47#48#53#54#58
194354967|1#2#8#14#15#22#25#26#28#30#31#35#44#45#47#48#49#55
194355472|1#8#17#18#22#23#24#29#30#31#32#33#35#36#37#38#39#42#43#44#45#49#51
194356095|1#2#3#5#8#12#13#14#15#16#19#21#25#27#28#30#32#34#35#36#39#40#41#49#50#51#54#55#57#58#60
194356770|20#26#32#36#37#54#56#57#58#60
194357504|8#12#16#18#19#21#25#40#43#44#52#53
194357725|1#2#3#4#5#6#7#9#11#14#15#16#17#18#19#20#21#22#24#25#26#27#28#29#38#40#41#43#46#51#52#55#56#57#58#59#60
194357913|4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#22#24#27#28#36#45#48#49#50#53#54#55#56#57
194358003|4#5#6#7#8#9#11#12#13#14#15#16#17#18#19#20#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194361274|1#2#3#4#6#7#9#10#11#14#15#16#18#19#20#21#22#24#27#29#30#31#32#33#34#37#38#39#41#42#47#48#50#51#52#54#55#56#58
194364673|5#12#15#16#17#18#23#30#42#43#44#45#46#47#50#51
194365363|2#3#4#5#6#7#8#9#10#11#13#14#16#17#18#19#20#21#22#23#24#25#26#27#29#30#31#32#33#34#35#36#37#38#48#49#50#51#53#54#55
194365410|2#4#5#6#7#9#10#11#13#15#19#20#21#22#25#26#27#28#29#30#32#33#34#35#36#37#38#39#40#41#48#51#53#55#59#60
194365753|3#4#6#7#10#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#33#34#35#39#40#41#42#43#44#49#51#52#53#54#55#57#58#59
194366127|15#16#33#47#52#53#54#55#56#57#60
194366300|1#2#3#4#5#6#8#9#10#11#12#13#14#16#17#18#19#20#21#23#24#25#26#27#29#30#31#32#33#34#35#37#38#39#40#41#43#44#45#46#47#48#49#51#52#53#54#55#58#59#60
194367024|10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194367028|1#2#3#4#5#6#8#9#10#12#13#20#21#23#30#36#37#38#40#42#48#50#51#52
194368783|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#30#31#32#33#34#35#36#37#38#39#40#41#42#43#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194369952|2#5#7#8#9#11#12#14#16#21#23#24#26#28#33#36#39#40#45#47#54#57
194370831|7#14#16#17#20#22#38#42#44#47
194371812|9#11#12#14#17#19#20#21#23#25#26#28#29#32#33#34#44#45#46#49#50#51#53#54#55#56#60
194372352|11#17#21#22#31#32#33#34#36#39#45#51#52#55#56#57#58#60
194372777|1#2#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#21#22#23#24#25#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194373348|16#24#28#30#31#37#39#42#44#45#48#50#51#55
194374387|1#3#4#5#6#7#8#9#10#11#12#13#14#15#16#17#18#19#20#21#22#23#24#25#26#27#28#29#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#50#51#52#53#54#55#56#57#58#59#60
194375897|2#3#4#7#8#9#10#11#12#14#15#16#17#18#19#22#24#31#32#34#35#39#43#46#48#49#50#52#54#56#57#59
194376056|1#4#6#8#9#10#11#12#13#15#16#18#19#20#21#22#23#24#26#27#28#29#30#31#32#33#34#35#36#37#38#39#40#41#45#46#47#48#49#50#51#52#53#54#55#56#57#58#59#60
194377647|8#9#10#20#23#31#40#42#46#49#51#52#56#59#60
194377884|5#8#11#15#18#21#26#27#28#29#33#35#37#53#54#55#58
194378400|6#8#9#12#14#19#20#21#22#23#24#25#26#33#34#35#40#46#57
194378510|4#13#16#18#19#21#23#24#34#35#37#39#40#46
194379453|1#2#4#6#7#8#9#10#11#13#14#16#18#21#24#25#26#27#29#30#31#32#33#34#35#36#37#38#39#40#41#42#43#44#45#46#47#48#49#50#51#52#53#58#60
194379576|2#4#5#6#7#11#13#14#15#16#19#26#27#29#36#37#41#42#44#46#49
194380498|2#4#5#6#8#11#17#19#23#25#26#30#51#53
194380564|2#12#14#15#16#17#18#19#20#21#23#25#27#29#49#50#53#54#55#56#57#59
194380569|23#24#25#26#27#28#29#31#32#33#35#36#40#54#56#57#58#59#60
