device_id|gender|age|device|city|is_vip|topics
194228922|0|3|292|334|NULL|
200198073|1|NULL|224|334|NULL|
200139833|0|NULL|551|59|NULL|
200120326|0|NULL|228|304|NULL|
199934089|0|2|42|81|NULL|
199871331|1|4|509|120|NULL|
199628822|0|2|421|124|NULL|
199193357|0|3|21|180|NULL|
199036839|1|1|474|69|NULL|
199013154|0|3|541|292|NULL|
198447605|1|3|299|115|NULL|
198034519|0|3|534|34|1|
197931897|0|NULL|222|223|NULL|
197915798|0|1|514|251|0|
197769185|0|2|43|91|NULL|
197625072|0|NULL|21|265|NULL|
197258320|0|3|517|224|NULL|
196886097|0|1|28|103|0|
196803153|0|3|230|144|0|
196736980|0|3|181|205|1|
196498832|1|4|28|191|NULL|
196373815|0|1|458|332|NULL|
196076121|1|4|172|310|NULL|
195498453|0|3|167|191|NULL|
195222995|1|0|24|96|NULL|
194904237|0|4|223|206|NULL|
194720959|0|NULL|25|47|NULL|
194219999|1|1|43|42|NULL|
200223216|0|3|28|224|NULL|
200044007|0|3|513|257|NULL|
199990467|1|3|178|297|NULL|
199966136|0|NULL|31|333|NULL|
199899207|0|4|42|194|NULL|
199711990|0|1|298|201|NULL|
199696864|1|2|42|283|NULL|
198232601|1|2|295|332|1|
197306589|0|2|426|227|NULL|
197251031|0|2|534|229|0|
196723077|1|3|306|329|NULL|
196636242|1|3|226|19|NULL|
196581719|1|3|514|124|NULL|
196464379|1|1|218|206|NULL|
196376965|0|2|474|283|NULL|
195714444|1|4|225|70|NULL|
194923145|0|3|422|151|NULL|
194890007|0|3|311|131|NULL|
194795791|0|3|42|136|1|
194735561|0|3|231|166|NULL|
194527957|0|3|421|212|NULL|
194431147|1|2|202|250|0|
200097386|0|4|230|297|NULL|
199855937|1|1|457|312|NULL|
199633696|0|2|181|254|NULL|
199553971|0|3|231|296|0|
198445340|0|3|534|63|NULL|
197375698|1|1|530|110|NULL|
196660735|1|1|42|4|NULL|
196433759|0|2|292|334|NULL|
196334873|1|3|181|68|NULL|
195873177|0|2|431|179|NULL|
195697749|0|4|306|36|NULL|
195436187|0|NULL|505|283|NULL|
195398237|0|NULL|472|205|NULL|
195081116|0|1|473|237|0|
195036685|1|2|306|191|0|
194907176|0|NULL|298|124|NULL|
194698890|0|2|176|326|NULL|
194548010|0|3|214|244|NULL|
194226177|0|4|520|223|NULL|
194133772|0|2|27|52|NULL|
199843151|1|4|210|103|NULL|
199570894|0|3|231|96|NULL|
198738440|1|NULL|425|91|NULL|
198431650|0|1|505|85|0|
198382972|0|2|208|224|NULL|
198358783|1|2|295|116|NULL|
198260306|0|2|505|290|NULL|
197640369|0|3|421|146|NULL|
197470629|1|4|514|71|NULL|
197466737|0|1|417|239|NULL|
197278752|0|4|24|294|NULL|
196229479|0|2|471|329|NULL|
195755371|0|3|513|269|NULL|
195408753|0|1|296|152|NULL|
195279020|0|1|227|145|NULL|
194897430|1|1|214|240|NULL|
194745277|0|1|298|289|NULL|
194556418|1|4|301|102|NULL|
194308922|1|4|306|197|1|
194259921|1|1|505|250|NULL|
194228059|1|3|218|317|NULL|
200148300|0|3|532|155|NULL|
200032947|0|3|505|227|NULL|
198929657|0|NULL|295|294|NULL|
198735720|0|4|511|103|NULL|
198726992|0|4|458|305|0|
198656779|0|4|41|11|NULL|
198242588|0|1|530|149|0|
198202808|1|4|181|312|NULL|
197946955|0|3|327|129|NULL|
197508790|0|3|477|91|0|
197276732|0|3|18|19|0|
197224707|0|NULL|253|239|NULL|
197186903|0|4|178|39|NULL|
197115198|0|2|482|61|NULL|
195379861|1|3|55|19|NULL|
195290185|0|4|311|289|NULL|
195028575|0|2|172|75|0|
194754239|0|2|222|206|NULL|
200139810|0|2|471|223|NULL|
199850142|0|NULL|227|334|NULL|
199601308|0|4|295|284|NULL|
199468271|1|4|224|312|NULL|
199323853|0|2|24|253|NULL|
199280540|0|4|167|205|NULL|
199267789|0|NULL|10|247|NULL|
199196009|0|2|514|135|NULL|
199074867|0|1|42|277|NULL|
198355683|1|3|24|185|NULL|
198026780|0|0|417|3|NULL|
197663335|0|2|217|129|NULL|
197158918|0|1|544|325|NULL|
196525398|0|3|33|241|NULL|
196432116|0|NULL|28|294|NULL|
196321455|0|4|11|240|NULL|
196251096|1|4|423|224|NULL|
196212512|0|4|42|194|NULL|
196002658|0|3|514|15|NULL|
195231353|0|2|309|166|NULL|
195089958|0|4|186|337|NULL|
194870582|0|1|172|321|0|
194807620|0|3|474|226|0|
194615091|0|NULL|311|254|NULL|
194557757|0|1|504|197|0|
194548950|1|3|226|237|NULL|
194159489|0|NULL|174|158|1|
199761568|1|4|167|254|NULL|
199419999|0|4|466|180|NULL|
199320237|0|2|295|221|0|
199149773|0|4|181|177|NULL|
199072163|0|3|215|275|NULL|
198895330|1|2|172|164|NULL|
198390908|0|4|226|96|NULL|
198168376|1|1|167|155|NULL|
197688022|0|1|311|42|NULL|
197436995|0|4|172|290|NULL|
197392563|0|4|539|284|NULL|
197174918|1|3|224|297|NULL|
196956767|0|NULL|425|74|NULL|
196835397|1|2|40|141|NULL|
196772299|0|3|220|196|NULL|
195647654|1|NULL|25|43|NULL|
195590676|0|3|230|214|1|
195108789|1|4|524|65|NULL|
195014775|0|4|425|261|NULL|
194765142|0|NULL|505|179|NULL|
194269401|0|3|43|248|NULL|
199984194|0|2|530|268|NULL|
199869671|1|3|176|334|NULL|
199340896|0|3|43|80|NULL|
198772287|0|4|327|273|NULL|
198616921|0|4|490|297|NULL|
198153775|0|3|152|195|NULL|
198139284|0|4|31|68|NULL|
197879152|0|4|8|171|NULL|
197086358|0|4|505|205|1|
196693391|0|1|172|71|1|
196633133|0|4|303|326|1|
196488910|0|2|483|54|NULL|
196375695|1|1|24|184|NULL|
196124890|1|3|421|152|NULL|
195622813|0|4|18|297|NULL|
195342990|0|2|172|115|1|
195165818|1|2|418|129|NULL|
194140571|1|2|306|16|NULL|
199993755|0|4|42|212|NULL|
199838058|0|3|514|150|NULL|
199559601|0|4|40|74|NULL|
199527224|0|3|483|254|NULL|
199399438|0|3|167|91|0|
199180753|1|2|473|297|NULL|
199171018|1|4|176|52|NULL|
198651878|0|2|544|254|NULL|
198327986|0|1|214|310|NULL|
198120907|0|NULL|473|297|NULL|
197993686|0|4|17|69|NULL|
197903559|0|1|223|136|NULL|
197217920|1|2|505|148|NULL|
197099905|0|1|20|312|NULL|
197079261|1|2|19|225|1|
196819359|1|1|505|155|NULL|
196432954|0|3|505|136|NULL|
195939547|0|2|306|269|NULL|
195836615|1|3|311|152|1|
194540182|0|3|230|140|NULL|
194304897|1|1|225|102|NULL|
200024645|0|2|210|33|NULL|
199902986|0|NULL|214|4|1|
199473071|0|4|235|148|NULL|
199116702|0|4|25|136|NULL|
199056162|0|3|231|334|1|
198101582|1|2|181|50|NULL|
197646958|1|1|220|256|NULL|
197624925|0|3|186|255|NULL|
197395232|0|3|505|269|NULL|
196315733|1|4|25|203|NULL|
195914852|0|4|157|128|NULL|
195800129|1|4|419|153|NULL|
195574777|0|1|220|35|NULL|
195317169|0|2|224|334|NULL|
195214490|1|3|214|101|NULL|
195206933|0|4|472|312|NULL|
194838245|1|2|218|182|NULL|
194600527|0|NULL|299|147|1|
194168251|1|0|215|161|NULL|
199814931|0|3|505|312|NULL|
199262313|0|0|427|203|NULL|
198241198|0|4|167|142|NULL|
197724492|1|3|178|96|NULL|
197610902|1|2|217|35|NULL|
197152542|1|1|214|256|NULL|
196560159|0|2|231|122|NULL|
196302291|0|2|295|295|NULL|
196222265|1|4|306|150|NULL|
195741481|0|3|218|312|NULL|
195697669|0|2|306|152|NULL|
195258535|0|4|167|109|1|
194749093|1|3|421|272|NULL|
194667210|0|4|9|332|NULL|
194311889|0|3|542|237|NULL|
200215822|1|2|215|221|1|
199958623|0|NULL|42|211|NULL|
199738011|0|3|41|290|NULL|
198872751|1|4|40|334|NULL|
198722467|0|2|298|16|NULL|
198394312|0|4|301|209|1|
196984416|0|3|233|219|NULL|
196360218|1|2|172|239|NULL|
196284427|1|3|421|332|NULL|
196182441|0|4|299|250|NULL|
195727612|1|3|215|246|NULL|
195694291|0|2|210|105|NULL|
195462184|1|3|51|102|NULL|
195270759|1|3|210|297|NULL|
195028970|1|0|253|138|NULL|
194780321|0|1|218|218|NULL|
194776922|0|2|172|205|0|
194483665|0|2|471|194|1|
194095214|0|4|184|270|NULL|
200135639|0|1|298|327|NULL|
199568426|0|NULL|422|312|NULL|
199232539|1|2|227|54|NULL|
199132988|1|2|292|206|0|
198947743|1|2|215|131|NULL|
198521964|1|3|39|147|NULL|
197932781|0|4|492|138|0|
197393973|0|3|222|327|NULL|
197359789|0|3|295|248|NULL|
196494181|1|2|231|165|NULL|
195472685|1|2|230|34|NULL|
195395703|0|3|298|46|NULL|
195195601|1|2|176|147|NULL|
194198970|1|3|551|96|NULL|
200055507|1|3|167|223|1|
200022994|0|1|222|297|NULL|
199875190|0|2|538|74|NULL|
199850199|1|3|28|123|NULL|
199393448|1|2|174|103|NULL|
199341714|0|3|534|152|NULL|
198994342|0|2|492|117|NULL|
198482878|1|3|218|327|NULL|
198139472|1|4|228|205|NULL|
198138639|1|3|184|142|NULL|
198004562|0|3|181|39|NULL|
197885476|0|2|215|136|1|
197817294|0|4|43|271|NULL|
197544810|1|NULL|227|308|NULL|
197297289|0|3|210|79|NULL|
197288189|0|2|483|34|NULL|
197280225|0|1|172|166|0|
197100276|0|NULL|20|194|1|
196881972|1|NULL|505|258|NULL|
196329540|0|3|292|83|NULL|
196307029|0|3|43|316|NULL|
196278107|0|NULL|231|297|NULL|
196135008|1|NULL|224|212|NULL|
195260547|0|1|299|253|0|
195126638|1|2|214|44|NULL|
194399102|0|3|21|103|NULL|
194185684|0|2|530|229|NULL|
199922619|0|4|11|19|NULL|
199633588|0|4|505|15|NULL|
199611892|0|2|21|245|NULL|
199428291|0|2|39|225|0|
199183749|0|2|306|212|1|
198266157|0|4|512|198|NULL|
198259835|1|3|270|47|NULL|
198046500|0|4|25|91|NULL|
196746618|0|4|514|47|NULL|
196569095|0|2|534|297|NULL|
196558306|0|2|222|52|0|
196294029|0|2|181|101|NULL|
195374774|0|4|295|223|NULL|
195160950|0|2|473|283|NULL|
194504014|1|1|295|200|NULL|
200011344|0|3|10|284|0|
199896744|0|3|538|297|NULL|
199782826|0|4|25|209|NULL|
199299340|0|1|530|196|NULL|
198611346|1|2|530|39|NULL|
198413100|0|3|300|334|NULL|
197643442|1|4|24|297|NULL|
197420716|1|3|505|279|NULL|
197289250|1|3|51|329|NULL|
197284871|0|1|470|332|NULL|
197136686|0|NULL|210|34|NULL|
196823732|0|NULL|174|333|NULL|
196733232|0|NULL|42|15|NULL|
196631258|0|NULL|417|205|NULL|
196477364|0|2|296|113|NULL|
196422538|1|1|174|225|NULL|
196175390|0|1|32|196|NULL|
196048509|0|2|465|302|NULL|
195042914|0|2|509|85|NULL|
194597530|0|2|505|118|NULL|
194461397|1|2|303|214|NULL|
194257768|1|1|21|63|NULL|
199987494|1|3|231|269|NULL|
199649394|0|1|514|171|NULL|
199467919|0|4|21|180|NULL|
199338214|1|2|299|40|0|
199303324|0|3|176|177|NULL|
199028299|1|1|422|289|NULL|
198680038|0|4|181|294|0|
198126031|0|4|509|34|NULL|
197958548|0|3|551|205|NULL|
197782490|0|4|42|36|NULL|
197650921|0|1|8|115|NULL|
197494869|0|3|294|254|NULL|
196857347|0|2|549|223|NULL|
196751045|0|NULL|157|194|NULL|
196309607|0|2|298|85|1|
196093947|0|2|306|330|NULL|
196060518|0|1|458|51|NULL|
195527139|1|3|174|327|NULL|
195404859|0|4|224|270|NULL|
195071282|0|1|25|333|NULL|
194998297|0|2|512|146|NULL|
194776659|0|1|530|151|NULL|
194438502|0|3|423|185|NULL|
194315036|0|3|21|245|NULL|
194221789|0|4|509|196|NULL|
199931501|1|3|186|312|NULL|
199718547|0|3|423|140|NULL|
199195352|0|2|298|297|NULL|
199162601|0|3|422|223|NULL|
198991989|0|1|215|217|NULL|
197758924|0|3|472|91|NULL|
197735771|1|NULL|306|302|NULL|
197210656|0|4|311|304|NULL|
196351394|1|3|176|205|NULL|
196070145|1|3|298|291|NULL|
195613505|0|3|25|254|NULL|
195210294|0|3|181|297|1|
195186548|0|2|480|290|NULL|
194956184|0|3|421|19|NULL|
194196879|0|2|474|308|0|
199835616|0|3|176|286|NULL|
199412869|0|4|31|96|NULL|
199323849|1|3|228|198|NULL|
198473943|0|NULL|32|241|NULL|
198398825|1|4|210|100|1|
197745291|0|3|542|172|NULL|
197733244|0|4|172|62|NULL|
196729651|1|3|421|310|NULL|
196623476|0|1|218|194|NULL|
196530956|1|2|43|77|NULL|
195709750|1|0|29|135|NULL|
195338068|1|3|174|297|NULL|
195209944|0|3|530|294|NULL|
195030457|0|2|167|302|NULL|
194719051|0|4|30|116|NULL|
194517921|1|2|215|147|NULL|
194444327|0|2|544|302|0|
194400946|0|1|31|24|NULL|
194248590|0|4|517|223|NULL|
194188175|1|1|181|85|NULL|
194067895|0|2|541|91|NULL|
200163893|1|NULL|426|68|NULL|
200091262|0|3|40|177|NULL|
199906496|1|1|514|138|NULL|
199704472|0|2|217|52|NULL|
199635139|0|2|512|52|NULL|
198808425|1|3|210|148|NULL|
198595648|0|3|474|54|NULL|
198504169|0|3|43|214|NULL|
198491893|1|4|172|240|NULL|
198094753|1|3|235|223|NULL|
198067980|0|3|231|279|NULL|
197739073|0|2|39|289|NULL|
197685325|1|4|31|250|NULL|
197544575|0|3|292|152|NULL|
197458564|1|3|272|284|NULL|
197370730|1|4|25|107|NULL|
197240798|0|2|296|35|NULL|
196812901|0|4|421|4|1|
196316164|1|2|24|326|NULL|
196271460|0|2|309|164|0|
196125024|1|2|544|158|NULL|
195846317|0|2|299|22|1|
195802978|0|NULL|25|155|NULL|
195779081|0|0|36|15|NULL|
195605467|1|3|218|215|0|
195355232|0|1|172|207|1|
195187301|1|4|24|67|NULL|
195182772|1|3|425|47|NULL|
194767634|0|3|472|97|NULL|
194506458|0|2|40|283|1|
194132093|1|1|520|15|NULL|
200020883|0|3|17|205|NULL|
199860712|1|3|418|226|NULL|
199733956|0|3|43|233|NULL|
199610643|0|3|42|22|NULL|
199461345|1|4|43|191|NULL|
199328226|0|1|482|68|NULL|
199297869|0|1|224|242|1|
199059679|1|3|271|181|NULL|
199054449|0|1|23|234|NULL|
198735653|0|1|551|162|NULL|
198430609|0|2|311|74|NULL|
197773516|0|1|421|213|NULL|
197701230|0|4|25|319|NULL|
197615871|0|4|176|295|NULL|
197287710|1|2|224|283|NULL|
197268825|0|3|54|147|NULL|
196845535|1|3|226|196|NULL|
196774872|1|2|512|140|NULL|
196626537|1|1|425|108|NULL|肖战
196582435|0|2|298|47|1|
196487978|1|4|419|234|NULL|
196425888|1|4|511|315|NULL|
196400812|0|NULL|296|313|1|
195821402|0|2|477|295|0|
195697948|1|2|492|178|NULL|
195690002|0|4|220|142|NULL|
195547119|0|3|24|97|NULL|
195532132|0|4|40|106|NULL|
195437676|0|3|306|194|NULL|
195368662|0|0|298|171|NULL|
194976923|0|3|24|332|NULL|
194296299|0|4|227|197|NULL|
200007604|1|2|172|231|NULL|
199855925|0|4|167|10|NULL|
199596194|0|3|524|10|NULL|
199218856|0|2|505|224|NULL|
198599721|0|2|235|170|NULL|
198006954|1|NULL|28|77|NULL|
197746047|1|NULL|417|95|NULL|
197729639|1|1|421|228|NULL|
197723276|0|NULL|27|176|NULL|
197326665|0|2|178|102|NULL|
196365288|0|4|532|317|NULL|
195006160|0|1|215|163|NULL|
194539679|0|4|309|326|NULL|
200149446|0|2|214|147|NULL|
199739012|0|2|283|75|NULL|
199598136|0|4|511|209|NULL|
199075724|1|1|530|286|0|
198096569|0|1|268|297|NULL|
197552312|0|3|24|136|0|
197294970|0|1|25|36|NULL|
196848578|0|2|25|297|NULL|
196801862|0|4|176|194|NULL|
196624248|1|2|181|80|NULL|
195707848|0|2|458|270|NULL|
195613080|0|1|534|279|NULL|
195290293|0|3|422|59|NULL|
195212635|0|3|478|290|NULL|
195054287|0|4|215|206|NULL|
194765327|0|4|224|91|NULL|
194661052|0|3|176|338|NULL|
194494776|0|3|167|299|NULL|
199168322|0|NULL|474|44|NULL|
199097577|0|NULL|172|258|1|
198332415|0|4|24|74|NULL|
198261161|0|3|40|57|NULL|
197712928|0|3|21|282|NULL|
197570476|1|3|210|250|NULL|
197306216|0|2|298|136|0|
196883451|0|1|539|331|NULL|
196728608|1|3|457|258|NULL|
196714893|0|3|472|205|NULL|
196660884|0|4|217|62|NULL|
196389820|0|1|482|167|NULL|
196362953|0|4|299|102|NULL|
195942450|0|4|421|234|NULL|
195832163|1|3|172|191|1|
195749861|0|NULL|223|62|NULL|
195383292|1|3|295|286|NULL|
195006684|0|4|286|334|NULL|
194556113|1|3|174|250|NULL|
194506900|0|3|167|297|NULL|
199584665|0|3|31|213|NULL|
199418303|0|2|39|209|1|
198994164|0|1|514|135|NULL|
198954650|0|2|222|19|NULL|
198845839|1|1|417|71|NULL|
198542072|0|NULL|181|164|NULL|
198437908|0|2|465|85|NULL|
198153991|0|4|235|233|NULL|
197661195|1|3|39|228|NULL|
197193873|1|2|306|116|NULL|
196472737|1|1|228|240|NULL|
196309812|0|2|167|54|NULL|
196242693|0|0|294|164|NULL|
195901633|1|NULL|25|92|NULL|
195676388|0|3|512|334|NULL|
195380027|1|3|549|327|NULL|
195293975|0|NULL|42|51|NULL|
195083416|0|4|482|334|NULL|
194928926|0|2|538|72|1|
194656477|0|1|299|172|NULL|
194619252|1|3|174|136|NULL|
194587324|0|3|304|312|NULL|
194249470|0|3|431|40|NULL|
200197847|1|1|205|256|NULL|
199551697|0|3|39|270|1|
199189673|0|4|29|183|NULL|
198968958|1|3|539|52|NULL|
198627097|0|4|425|292|NULL|
198470445|0|3|26|136|NULL|
198262206|1|4|225|211|0|
198115930|0|2|536|46|NULL|
197011699|1|3|172|146|NULL|
196706303|0|2|549|202|NULL|
196134102|0|4|25|297|NULL|
195846498|0|2|24|103|NULL|
195834126|0|4|520|169|1|
195828118|0|0|432|31|NULL|
195759755|1|1|228|284|NULL|
195749501|0|3|421|332|NULL|
195611755|0|4|292|294|0|
195230813|1|4|530|242|NULL|
194987697|0|1|544|145|NULL|
194927255|0|4|418|222|NULL|
194326837|0|2|474|334|NULL|
194233688|0|3|29|15|NULL|
194102866|1|1|536|326|NULL|
200087811|1|1|429|319|NULL|
199828443|0|3|306|224|0|
199777675|0|4|18|215|NULL|
199677646|0|NULL|513|210|NULL|
199640066|0|3|31|107|1|
199616033|0|2|509|277|NULL|
199343019|0|4|24|272|NULL|
198534018|0|2|542|54|0|
198238614|1|1|10|133|NULL|
198148944|0|3|511|190|NULL|
197845455|0|2|551|52|NULL|
196315561|0|3|43|131|NULL|
196032031|1|3|421|100|NULL|
195842115|0|1|541|56|NULL|
195782101|0|2|458|153|NULL|
195560668|1|4|215|134|0|
195354823|0|2|219|222|NULL|
195044347|1|1|228|292|NULL|
194881782|0|2|218|147|NULL|
194880186|0|2|473|248|NULL|
194698456|0|4|511|297|NULL|
199939193|1|1|172|34|NULL|
199805268|1|2|42|263|NULL|
199789387|0|4|24|270|NULL|
199702203|0|3|230|156|1|
198591420|1|3|228|47|NULL|
198378277|0|2|292|164|NULL|
198369539|0|NULL|181|326|NULL|
197626623|0|2|215|283|NULL|
197090035|0|2|490|153|NULL|
197035993|1|NULL|306|134|NULL|
196898754|1|3|541|96|NULL|
196826410|0|3|505|42|NULL|
196692841|0|2|473|210|NULL|
196543571|0|NULL|517|37|NULL|
196441232|0|4|24|172|0|
196222389|0|3|176|203|1|
196073316|0|2|210|194|NULL|
195971261|0|4|295|136|0|
194417385|0|4|231|205|NULL|
194338949|0|1|39|72|NULL|
194141192|0|3|220|297|1|
199726322|0|1|167|85|NULL|
199587928|0|1|167|248|NULL|
199154045|0|4|309|161|NULL|
199096987|0|2|477|223|NULL|
198533458|1|4|25|115|NULL|
198512304|0|4|295|19|NULL|
197632860|0|1|18|326|NULL|
197391138|0|4|505|254|NULL|
197372190|0|1|215|225|1|
196834494|0|3|224|237|0|
196793395|0|3|167|46|NULL|
196540002|0|2|490|178|NULL|
196478063|1|1|228|298|NULL|
196330215|0|4|167|48|NULL|
196298986|1|4|20|336|NULL|
196159468|1|3|167|225|0|
196152039|1|4|285|312|NULL|刘若英
196120810|1|4|224|214|NULL|
196111529|0|4|29|106|NULL|
195957346|1|1|206|200|NULL|
194923517|0|2|235|334|1|
194381071|0|NULL|24|269|0|
199991050|1|3|176|310|0|
199936712|1|3|50|279|NULL|
199887567|0|3|51|297|NULL|
199877751|1|2|176|133|NULL|
199772037|0|1|167|115|NULL|
199269550|0|2|181|293|0|
199144802|NULL|NULL|1|180|NULL|
198979220|0|3|214|54|1|
198575998|0|1|482|263|NULL|
198539830|0|3|538|331|NULL|
198428820|0|3|303|204|NULL|
197761920|0|2|306|206|NULL|
197744093|0|4|41|223|NULL|
197690793|0|3|512|290|0|
197122522|0|3|544|103|NULL|
196882257|0|3|419|47|NULL|
196784670|0|3|210|326|NULL|
196692827|0|3|418|55|NULL|
196549389|0|4|292|96|NULL|
196480449|1|2|536|206|NULL|
195758337|0|3|184|77|NULL|
195462286|0|3|482|83|1|
194913306|0|3|23|146|NULL|
194877625|0|3|299|286|1|
194594608|0|4|464|223|NULL|
194211648|1|3|285|63|NULL|
199358605|0|4|30|297|NULL|
199211068|1|4|517|221|NULL|
199141777|0|NULL|472|292|0|
198989988|0|4|224|290|NULL|
198655948|0|2|285|283|NULL|
198488665|1|NULL|227|223|NULL|
197409622|0|3|542|334|NULL|
197342660|0|2|29|73|NULL|
196358939|0|4|292|334|NULL|
196344502|0|1|42|4|0|
196059296|1|1|21|288|NULL|
195791810|0|4|311|52|NULL|
195253218|0|NULL|231|32|NULL|
195009660|0|4|229|89|NULL|
194753656|0|NULL|418|151|0|
194579563|0|2|311|223|NULL|
199741280|0|4|11|34|NULL|
199355402|1|3|285|255|1|
199321656|0|3|483|311|NULL|
199197477|1|NULL|230|302|NULL|
198950869|0|2|457|256|NULL|
198869516|0|3|25|52|NULL|
198331076|0|3|458|46|NULL|
198297805|0|3|25|318|NULL|
198216200|1|2|483|329|NULL|
197960502|0|3|514|205|NULL|
197933561|1|NULL|474|302|NULL|
197236810|0|2|292|321|0|
196846752|0|2|160|191|NULL|
196824995|0|2|215|257|1|
196505524|1|2|299|192|NULL|
196447483|0|2|306|334|1|
196257097|0|3|509|19|NULL|
195963585|0|4|218|206|1|
195750291|0|1|309|229|NULL|
195585273|0|1|224|32|1|
195474717|1|3|215|294|NULL|
195459712|0|NULL|424|308|NULL|
195388024|0|3|176|77|NULL|
195343798|1|4|422|212|NULL|
194987258|1|3|421|146|NULL|
194677266|0|2|176|148|NULL|
194340453|0|4|42|84|NULL|
200143771|0|3|482|164|NULL|
200002978|1|NULL|42|286|NULL|
199912607|1|4|530|36|NULL|
199533513|0|3|210|63|NULL|
199302779|0|1|25|288|NULL|
199102445|1|4|474|103|NULL|
199023508|0|4|514|156|NULL|
199007584|1|2|539|244|NULL|
198934732|0|1|482|191|NULL|
198687951|1|4|544|206|NULL|
198161810|1|3|505|209|NULL|
198133267|0|2|18|248|0|
197845823|1|3|43|102|1|
197566864|1|3|532|256|NULL|
197145644|0|3|465|196|NULL|
197132335|0|4|230|274|NULL|
196793134|0|NULL|24|334|NULL|
196530721|1|1|215|279|1|
195818047|0|NULL|29|128|NULL|
195594657|1|3|422|136|NULL|
195435434|0|1|292|10|NULL|
195133510|0|NULL|210|297|NULL|
194937417|0|4|24|74|NULL|
194881433|0|1|505|248|NULL|
194661859|0|4|27|238|NULL|
194288047|0|4|230|124|NULL|
194159437|0|3|174|316|NULL|
200009595|0|4|24|253|NULL|
199738535|0|4|295|275|NULL|
199653500|1|2|172|100|NULL|
199413780|0|2|544|124|0|
199110569|1|2|296|271|NULL|
198873089|1|2|504|160|NULL|
198590406|1|4|224|310|NULL|
197991959|0|2|509|57|0|
197909956|0|4|43|155|NULL|
196203472|1|1|536|136|NULL|
195550174|0|2|285|297|1|
195426070|0|4|512|194|NULL|
194983591|0|4|285|52|NULL|
194978467|0|3|230|275|1|
194740984|0|3|424|167|NULL|
194665884|0|3|292|334|NULL|
194641319|0|4|43|218|NULL|
194108768|1|1|215|52|NULL|
199997531|0|NULL|418|164|NULL|
199680257|0|3|23|136|NULL|
199654079|0|2|223|115|NULL|
199260089|1|1|214|203|NULL|
199178949|1|NULL|176|297|NULL|
198743613|0|1|41|277|NULL|
197976939|0|NULL|27|47|NULL|
197495850|0|4|428|214|NULL|
197427436|0|3|292|47|NULL|
197380041|1|4|181|284|0|
195912174|0|3|458|67|NULL|
195903386|1|4|174|61|0|
195083087|0|4|33|227|NULL|
194902507|0|2|295|68|NULL|
194474905|0|2|465|224|NULL|
194357504|1|0|39|206|NULL|
194189417|0|3|50|116|NULL|
194173402|0|3|224|239|NULL|
194151257|0|1|227|177|NULL|
199463600|0|2|301|62|NULL|
199055086|1|3|474|103|NULL|
198864223|0|4|286|93|NULL|
197847908|1|4|227|249|NULL|
197614710|1|3|224|223|NULL|
197418867|0|3|40|210|NULL|
197395222|1|3|424|137|NULL|
197347637|0|3|536|187|NULL|
197214359|0|4|418|331|0|
196326324|1|3|421|109|NULL|
196019277|1|3|230|31|NULL|
195927197|0|1|512|47|NULL|
195910686|1|4|299|101|1|
195614596|0|4|228|205|NULL|
195256906|0|3|37|332|NULL|
195072801|0|NULL|41|170|NULL|
195014273|0|1|532|208|1|
194953707|0|4|167|47|NULL|
194132377|0|3|534|4|NULL|
200009190|0|3|172|69|NULL|
199963995|0|NULL|33|45|NULL|
199893652|0|3|457|230|0|
198860699|0|1|298|166|NULL|
198754444|0|1|41|81|NULL|
198559394|0|NULL|227|47|NULL|
198523103|0|3|286|140|NULL|
198392803|0|3|505|147|NULL|
198005543|0|1|210|46|NULL|
197869262|1|2|306|52|NULL|
197580735|0|2|214|265|NULL|
197274855|0|4|504|10|NULL|
197137537|1|2|230|155|NULL|
197100156|1|3|306|146|NULL|
196775859|0|2|167|312|NULL|
196069960|0|NULL|505|169|NULL|
196004561|0|1|483|191|0|
195343748|0|3|424|268|NULL|
195096875|1|1|24|229|NULL|
194816590|1|2|505|83|NULL|
194798323|0|2|421|232|NULL|
194513618|0|1|505|147|NULL|
194277505|0|3|214|176|0|
194102016|0|1|11|252|NULL|
199811924|1|0|234|212|NULL|
199138925|0|4|276|334|1|
199132157|0|3|234|91|NULL|
198535704|1|3|544|142|NULL|
198485895|0|1|505|268|NULL|
198482398|1|1|541|109|NULL|
198326179|0|1|504|91|NULL|
197443770|1|2|178|56|NULL|
196958220|0|1|505|102|NULL|
196602488|0|1|429|294|NULL|
196567747|0|3|530|170|0|霍格沃茨魔法学校
196356329|0|2|215|110|1|
196210893|0|3|176|46|NULL|
195852609|0|3|49|254|NULL|
195810707|0|3|298|194|NULL|
195653272|1|0|430|148|NULL|
195332263|1|2|174|73|NULL|
195154010|0|4|482|124|NULL|
194183947|0|3|306|326|NULL|
194048582|1|2|24|155|NULL|
200119009|1|4|174|96|NULL|
199610903|0|4|514|161|NULL|
199590012|1|2|218|270|NULL|
198831059|1|3|270|297|NULL|
197926552|1|3|42|147|0|
197895127|0|3|174|15|NULL|
197859124|0|4|176|319|NULL|
197750995|1|1|215|290|NULL|
